date,store_id,product_id,product_name,category,price,promotion,temperature,rainfall_mm,special_event,stock_available,units_sold,weather_source
2025-05-18,T004,P004,Pan de molde,Panaderia,1.4,1,28.0,0.0,0,63,72,real
2025-05-18,T004,P005,Bolleria,Panaderia,1.8,0,28.0,0.0,0,32,34,real
2025-05-18,T004,P006,Manzanas,Fruta,2.2,0,28.0,0.0,0,42,31,real
2025-05-18,T004,P007,Platanos,Fruta,1.95,0,28.0,0.0,0,60,40,real
2025-05-18,T004,P008,Ensalada preparada,Fresco,2.75,0,28.0,0.0,0,33,23,real
2025-05-18,T004,P009,Agua mineral,Bebidas,0.7,0,28.0,0.0,0,74,66,real
2025-05-18,T004,P010,Refresco cola,Bebidas,1.2,0,28.0,0.0,0,67,61,real
2025-05-18,T004,P011,Cafe molido,Despensa,3.4,0,28.0,0.0,0,5,5,real
2025-05-18,T004,P012,Arroz,Despensa,1.35,0,28.0,0.0,0,48,35,real
2025-05-18,T004,P013,Pasta,Despensa,1.15,0,28.0,0.0,0,42,41,real
2025-05-18,T004,P014,Helado,Congelado,2.9,0,28.0,0.0,0,22,26,real
2025-05-18,T004,P015,Pizza congelada,Congelado,3.1,0,28.0,0.0,0,41,35,real
2025-05-18,T005,P001,Leche entera,Lacteos,1.25,0,28.0,0.0,0,69,53,real
2025-05-18,T005,P002,Yogur natural,Lacteos,0.99,1,28.0,0.0,0,75,51,real
2025-05-18,T005,P003,Queso fresco,Lacteos,2.6,0,28.0,0.0,0,30,34,real
2025-05-18,T005,P004,Pan de molde,Panaderia,1.4,1,28.0,0.0,0,120,82,real
2025-05-18,T005,P005,Bolleria,Panaderia,1.8,0,28.0,0.0,0,37,35,real
2025-05-18,T005,P006,Manzanas,Fruta,2.2,0,28.0,0.0,0,46,41,real
2025-05-18,T005,P007,Platanos,Fruta,1.75,1,28.0,0.0,0,76,47,real
2025-05-18,T005,P008,Ensalada preparada,Fresco,2.75,0,28.0,0.0,0,24,24,real
2025-05-18,T005,P009,Agua mineral,Bebidas,0.63,1,28.0,0.0,0,112,85,real
2025-05-18,T005,P010,Refresco cola,Bebidas,1.2,0,28.0,0.0,0,79,69,real
2025-05-18,T005,P011,Cafe molido,Despensa,3.4,0,28.0,0.0,0,27,23,real
2025-05-18,T005,P012,Arroz,Despensa,1.22,1,28.0,0.0,0,47,60,real
2025-05-18,T005,P013,Pasta,Despensa,1.03,1,28.0,0.0,0,66,60,real
2025-05-18,T005,P014,Helado,Congelado,2.9,0,28.0,0.0,0,46,33,real
2025-05-18,T005,P015,Pizza congelada,Congelado,3.1,0,28.0,0.0,0,39,39,real
2025-05-19,T001,P001,Leche entera,Lacteos,1.25,0,20.9,0.3,0,59,57,real
2025-05-19,T001,P002,Yogur natural,Lacteos,1.1,0,20.9,0.3,0,45,38,real
2025-05-19,T001,P003,Queso fresco,Lacteos,2.6,0,20.9,0.3,0,35,30,real
2025-05-19,T001,P004,Pan de molde,Panaderia,1.55,0,20.9,0.3,0,49,55,real
2025-05-19,T001,P005,Bolleria,Panaderia,1.62,1,20.9,0.3,0,38,48,real
2025-05-19,T001,P006,Manzanas,Fruta,2.2,0,20.9,0.3,0,45,57,real
2025-05-19,T001,P007,Platanos,Fruta,1.95,0,20.9,0.3,0,64,51,real
2025-05-19,T001,P008,Ensalada preparada,Fresco,2.75,0,20.9,0.3,0,28,22,real
2025-05-19,T001,P009,Agua mineral,Bebidas,0.63,1,20.9,0.3,0,104,66,real
2025-05-19,T001,P010,Refresco cola,Bebidas,1.2,0,20.9,0.3,0,54,47,real
2025-05-19,T001,P011,Cafe molido,Despensa,3.4,0,20.9,0.3,0,31,26,real
2025-05-19,T001,P012,Arroz,Despensa,1.35,0,20.9,0.3,0,46,42,real
2025-05-19,T001,P013,Pasta,Despensa,1.15,0,20.9,0.3,0,41,44,real
2025-05-19,T001,P014,Helado,Congelado,2.61,1,20.9,0.3,0,33,25,real
2025-05-19,T001,P015,Pizza congelada,Congelado,3.1,0,20.9,0.3,0,44,26,real
2025-05-19,T002,P001,Leche entera,Lacteos,1.25,0,20.9,0.3,0,50,53,real
2025-05-19,T002,P002,Yogur natural,Lacteos,1.1,0,20.9,0.3,0,37,36,real
2025-05-19,T002,P003,Queso fresco,Lacteos,2.6,0,20.9,0.3,0,26,28,real
2025-05-19,T002,P004,Pan de molde,Panaderia,1.4,1,20.9,0.3,0,18,18,real
2025-05-19,T002,P005,Bolleria,Panaderia,1.8,0,20.9,0.3,0,42,36,real
2025-05-19,T002,P006,Manzanas,Fruta,2.2,0,20.9,0.3,0,41,36,real
2025-05-19,T002,P007,Platanos,Fruta,1.75,1,20.9,0.3,0,32,32,real
2025-05-19,T002,P008,Ensalada preparada,Fresco,2.75,0,20.9,0.3,0,27,24,real
2025-05-19,T002,P009,Agua mineral,Bebidas,0.7,0,20.9,0.3,0,58,44,real
2025-05-19,T002,P010,Refresco cola,Bebidas,1.2,0,20.9,0.3,0,38,42,real
2025-05-19,T002,P011,Cafe molido,Despensa,3.4,0,20.9,0.3,0,28,24,real
2025-05-19,T002,P012,Arroz,Despensa,1.35,0,20.9,0.3,0,60,43,real
2025-05-19,T002,P013,Pasta,Despensa,1.15,0,20.9,0.3,0,43,41,real
2025-05-19,T002,P014,Helado,Congelado,2.61,1,20.9,0.3,0,25,24,real
2025-05-19,T002,P015,Pizza congelada,Congelado,3.1,0,20.9,0.3,0,25,25,real
2025-05-19,T003,P001,Leche entera,Lacteos,1.12,1,20.9,0.3,0,67,100,real
2025-05-19,T003,P002,Yogur natural,Lacteos,1.1,0,20.9,0.3,0,72,56,real
2025-05-19,T003,P003,Queso fresco,Lacteos,2.34,1,20.9,0.3,0,40,40,real
2025-05-19,T003,P004,Pan de molde,Panaderia,1.55,0,20.9,0.3,0,68,68,real
2025-05-19,T003,P005,Bolleria,Panaderia,1.62,1,20.9,0.3,0,75,49,real
2025-05-19,T003,P006,Manzanas,Fruta,2.2,0,20.9,0.3,0,52,50,real
2025-05-19,T003,P007,Platanos,Fruta,1.95,0,20.9,0.3,0,72,48,real
2025-05-19,T003,P008,Ensalada preparada,Fresco,2.75,0,20.9,0.3,0,17,17,real
2025-05-19,T003,P009,Agua mineral,Bebidas,0.63,1,20.9,0.3,0,85,90,real
2025-05-19,T003,P010,Refresco cola,Bebidas,1.2,0,20.9,0.3,0,56,56,real
2025-05-19,T003,P011,Cafe molido,Despensa,3.4,0,20.9,0.3,0,40,22,real
2025-05-19,T003,P012,Arroz,Despensa,1.35,0,20.9,0.3,0,48,57,real
2025-05-19,T003,P013,Pasta,Despensa,1.15,0,20.9,0.3,0,27,27,real
2025-05-19,T003,P014,Helado,Congelado,2.9,0,20.9,0.3,0,29,24,real
2025-05-19,T003,P015,Pizza congelada,Congelado,2.79,1,20.9,0.3,0,50,44,real
2025-05-19,T004,P001,Leche entera,Lacteos,1.12,1,20.9,0.3,0,53,54,real
2025-05-19,T004,P002,Yogur natural,Lacteos,1.1,0,20.9,0.3,0,50,35,real
2025-05-19,T004,P003,Queso fresco,Lacteos,2.6,0,20.9,0.3,0,37,29,real
2025-05-19,T004,P004,Pan de molde,Panaderia,1.55,0,20.9,0.3,0,56,47,real
2025-05-19,T004,P005,Bolleria,Panaderia,1.8,0,20.9,0.3,0,22,23,real
2025-05-19,T004,P006,Manzanas,Fruta,2.2,0,20.9,0.3,0,47,36,real
2025-05-19,T004,P007,Platanos,Fruta,1.95,0,20.9,0.3,0,58,39,real
2025-05-19,T004,P008,Ensalada preparada,Fresco,2.75,0,20.9,0.3,0,28,24,real
2025-05-19,T004,P009,Agua mineral,Bebidas,0.7,0,20.9,0.3,0,60,43,real
2025-05-19,T004,P010,Refresco cola,Bebidas,1.2,0,20.9,0.3,0,57,36,real
2025-05-19,T004,P011,Cafe molido,Despensa,3.06,1,20.9,0.3,0,39,29,real
2025-05-19,T004,P012,Arroz,Despensa,1.35,0,20.9,0.3,0,43,37,real
2025-05-19,T004,P013,Pasta,Despensa,1.15,0,20.9,0.3,0,45,32,real
2025-05-19,T004,P014,Helado,Congelado,2.9,0,20.9,0.3,0,21,20,real
2025-05-19,T004,P015,Pizza congelada,Congelado,3.1,0,20.9,0.3,0,32,24,real
2025-05-19,T005,P001,Leche entera,Lacteos,1.25,0,20.9,0.3,0,75,54,real
2025-05-19,T005,P002,Yogur natural,Lacteos,1.1,0,20.9,0.3,0,36,44,real
2025-05-19,T005,P003,Queso fresco,Lacteos,2.6,0,20.9,0.3,0,43,26,real
2025-05-19,T005,P004,Pan de molde,Panaderia,1.4,1,20.9,0.3,0,17,17,real
2025-05-19,T005,P005,Bolleria,Panaderia,1.8,0,20.9,0.3,0,51,33,real
2025-05-19,T005,P006,Manzanas,Fruta,2.2,0,20.9,0.3,0,52,42,real
2025-05-19,T005,P007,Platanos,Fruta,1.75,1,20.9,0.3,0,85,67,real
2025-05-19,T005,P008,Ensalada preparada,Fresco,2.48,1,20.9,0.3,0,48,33,real
2025-05-19,T005,P009,Agua mineral,Bebidas,0.7,0,20.9,0.3,0,39,55,real
2025-05-19,T005,P010,Refresco cola,Bebidas,1.2,0,20.9,0.3,0,39,45,real
2025-05-19,T005,P011,Cafe molido,Despensa,3.4,0,20.9,0.3,0,24,27,real
2025-05-19,T005,P012,Arroz,Despensa,1.35,0,20.9,0.3,0,49,45,real
2025-05-19,T005,P013,Pasta,Despensa,1.15,0,20.9,0.3,0,43,41,real
2025-05-19,T005,P014,Helado,Congelado,2.61,1,20.9,0.3,0,32,27,real
2025-05-19,T005,P015,Pizza congelada,Congelado,3.1,0,20.9,0.3,0,34,25,real
2025-05-20,T001,P001,Leche entera,Lacteos,1.25,0,25.4,0.0,0,83,59,real
2025-05-20,T001,P002,Yogur natural,Lacteos,1.1,0,25.4,0.0,0,38,45,real
2025-05-20,T001,P003,Queso fresco,Lacteos,2.6,0,25.4,0.0,0,40,29,real
2025-05-20,T001,P004,Pan de molde,Panaderia,1.55,0,25.4,0.0,0,92,67,real
2025-05-20,T001,P005,Bolleria,Panaderia,1.62,1,25.4,0.0,0,38,39,real
2025-05-20,T001,P006,Manzanas,Fruta,2.2,0,25.4,0.0,0,37,43,real
2025-05-20,T001,P007,Platanos,Fruta,1.95,0,25.4,0.0,0,42,54,real
2025-05-20,T001,P008,Ensalada preparada,Fresco,2.75,0,25.4,0.0,0,39,28,real
2025-05-20,T001,P009,Agua mineral,Bebidas,0.7,0,25.4,0.0,0,51,54,real
2025-05-20,T001,P010,Refresco cola,Bebidas,1.2,0,25.4,0.0,0,12,12,real
2025-05-20,T001,P011,Cafe molido,Despensa,3.4,0,25.4,0.0,0,37,26,real
2025-05-20,T001,P012,Arroz,Despensa,1.35,0,25.4,0.0,0,68,38,real
2025-05-20,T001,P013,Pasta,Despensa,1.03,1,25.4,0.0,0,52,53,real
2025-05-20,T001,P014,Helado,Congelado,2.61,1,25.4,0.0,0,24,33,real
2025-05-20,T001,P015,Pizza congelada,Congelado,3.1,0,25.4,0.0,0,39,27,real
2025-05-20,T002,P001,Leche entera,Lacteos,1.25,0,25.4,0.0,0,54,48,real
2025-05-20,T002,P002,Yogur natural,Lacteos,1.1,0,25.4,0.0,0,22,22,real
2025-05-20,T002,P003,Queso fresco,Lacteos,2.6,0,25.4,0.0,0,36,27,real
2025-05-20,T002,P004,Pan de molde,Panaderia,1.55,0,25.4,0.0,0,68,50,real
2025-05-20,T002,P005,Bolleria,Panaderia,1.8,0,25.4,0.0,0,39,32,real
2025-05-20,T002,P006,Manzanas,Fruta,2.2,0,25.4,0.0,0,42,40,real
2025-05-20,T002,P007,Platanos,Fruta,1.75,1,25.4,0.0,0,65,59,real
2025-05-20,T002,P008,Ensalada preparada,Fresco,2.75,0,25.4,0.0,0,27,21,real
2025-05-20,T002,P009,Agua mineral,Bebidas,0.63,1,25.4,0.0,0,77,59,real
2025-05-20,T002,P010,Refresco cola,Bebidas,1.2,0,25.4,0.0,0,24,24,real
2025-05-20,T002,P011,Cafe molido,Despensa,3.4,0,25.4,0.0,0,33,24,real
2025-05-20,T002,P012,Arroz,Despensa,1.22,1,25.4,0.0,0,66,46,real
2025-05-20,T002,P013,Pasta,Despensa,1.15,0,25.4,0.0,0,50,41,real
2025-05-20,T002,P014,Helado,Congelado,2.9,0,25.4,0.0,0,19,22,real
2025-05-20,T002,P015,Pizza congelada,Congelado,3.1,0,25.4,0.0,0,26,23,real
2025-05-20,T003,P001,Leche entera,Lacteos,1.25,0,25.4,0.0,0,93,60,real
2025-05-20,T003,P002,Yogur natural,Lacteos,1.1,0,25.4,0.0,0,78,48,real
2025-05-20,T003,P003,Queso fresco,Lacteos,2.6,0,25.4,0.0,0,31,44,real
2025-05-20,T003,P004,Pan de molde,Panaderia,1.55,0,25.4,0.0,0,90,65,real
2025-05-20,T003,P005,Bolleria,Panaderia,1.8,0,25.4,0.0,0,48,46,real
2025-05-20,T003,P006,Manzanas,Fruta,2.2,0,25.4,0.0,0,61,44,real
2025-05-20,T003,P007,Platanos,Fruta,1.95,0,25.4,0.0,0,76,50,real
2025-05-20,T003,P008,Ensalada preparada,Fresco,2.75,0,25.4,0.0,0,32,28,real
2025-05-20,T003,P009,Agua mineral,Bebidas,0.7,0,25.4,0.0,0,54,56,real
2025-05-20,T003,P010,Refresco cola,Bebidas,1.2,0,25.4,0.0,0,32,32,real
2025-05-20,T003,P011,Cafe molido,Despensa,3.4,0,25.4,0.0,0,23,27,real
2025-05-20,T003,P012,Arroz,Despensa,1.35,0,25.4,0.0,0,52,46,real
2025-05-20,T003,P013,Pasta,Despensa,1.15,0,25.4,0.0,0,45,54,real
2025-05-20,T003,P014,Helado,Congelado,2.9,0,25.4,0.0,0,30,28,real
2025-05-20,T003,P015,Pizza congelada,Congelado,2.79,1,25.4,0.0,0,46,46,real
2025-05-20,T004,P001,Leche entera,Lacteos,1.25,0,25.4,0.0,0,37,48,real
2025-05-20,T004,P002,Yogur natural,Lacteos,1.1,0,25.4,0.0,0,48,37,real
2025-05-20,T004,P003,Queso fresco,Lacteos,2.6,0,25.4,0.0,0,35,24,real
2025-05-20,T004,P004,Pan de molde,Panaderia,1.55,0,25.4,0.0,0,37,44,real
2025-05-20,T004,P005,Bolleria,Panaderia,1.62,1,25.4,0.0,0,44,38,real
2025-05-20,T004,P006,Manzanas,Fruta,2.2,0,25.4,0.0,0,44,32,real
2025-05-20,T004,P007,Platanos,Fruta,1.95,0,25.4,0.0,0,55,36,real
2025-05-20,T004,P008,Ensalada preparada,Fresco,2.75,0,25.4,0.0,0,24,24,real
2025-05-20,T004,P009,Agua mineral,Bebidas,0.7,0,25.4,0.0,0,47,52,real
2025-05-20,T004,P010,Refresco cola,Bebidas,1.2,0,25.4,0.0,0,58,40,real
2025-05-20,T004,P011,Cafe molido,Despensa,3.4,0,25.4,0.0,0,22,23,real
2025-05-20,T004,P012,Arroz,Despensa,1.35,0,25.4,0.0,0,43,36,real
2025-05-20,T004,P013,Pasta,Despensa,1.15,0,25.4,0.0,0,31,30,real
2025-05-20,T004,P014,Helado,Congelado,2.9,0,25.4,0.0,0,18,19,real
2025-05-20,T004,P015,Pizza congelada,Congelado,3.1,0,25.4,0.0,0,8,8,real
2025-05-20,T005,P001,Leche entera,Lacteos,1.12,1,25.4,0.0,0,68,69,real
2025-05-20,T005,P002,Yogur natural,Lacteos,1.1,0,25.4,0.0,0,56,42,real
2025-05-20,T005,P003,Queso fresco,Lacteos,2.6,0,25.4,0.0,0,44,32,real
2025-05-20,T005,P004,Pan de molde,Panaderia,1.55,0,25.4,0.0,0,66,52,real
2025-05-20,T005,P005,Bolleria,Panaderia,1.8,0,25.4,0.0,0,51,31,real
2025-05-20,T005,P006,Manzanas,Fruta,2.2,0,25.4,0.0,0,46,39,real
2025-05-20,T005,P007,Platanos,Fruta,1.95,0,25.4,0.0,0,70,47,real
2025-05-20,T005,P008,Ensalada preparada,Fresco,2.48,1,25.4,0.0,0,26,29,real
2025-05-20,T005,P009,Agua mineral,Bebidas,0.7,0,25.4,0.0,0,76,48,real
2025-05-20,T005,P010,Refresco cola,Bebidas,1.2,0,25.4,0.0,0,49,42,real
2025-05-20,T005,P011,Cafe molido,Despensa,3.4,0,25.4,0.0,0,34,24,real
2025-05-20,T005,P012,Arroz,Despensa,1.35,0,25.4,0.0,0,34,36,real
2025-05-20,T005,P013,Pasta,Despensa,1.15,0,25.4,0.0,0,58,41,real
2025-05-20,T005,P014,Helado,Congelado,2.9,0,25.4,0.0,0,25,24,real
2025-05-20,T005,P015,Pizza congelada,Congelado,2.79,1,25.4,0.0,0,28,36,real
2025-05-21,T001,P001,Leche entera,Lacteos,1.25,0,27.8,0.0,0,71,65,real
2025-05-21,T001,P002,Yogur natural,Lacteos,1.1,0,27.8,0.0,0,47,51,real
2025-05-21,T001,P003,Queso fresco,Lacteos,2.6,0,27.8,0.0,0,41,33,real
2025-05-21,T001,P004,Pan de molde,Panaderia,1.55,0,27.8,0.0,0,52,61,real
2025-05-21,T001,P005,Bolleria,Panaderia,1.62,1,27.8,0.0,0,40,45,real
2025-05-21,T001,P006,Manzanas,Fruta,2.2,0,27.8,0.0,0,49,49,real
2025-05-21,T001,P007,Platanos,Fruta,1.95,0,27.8,0.0,0,69,47,real
2025-05-21,T001,P008,Ensalada preparada,Fresco,2.75,0,27.8,0.0,0,38,22,real
2025-05-21,T001,P009,Agua mineral,Bebidas,0.7,0,27.8,0.0,0,30,30,real
2025-05-21,T001,P010,Refresco cola,Bebidas,1.2,0,27.8,0.0,0,24,24,real
2025-05-21,T001,P011,Cafe molido,Despensa,3.4,0,27.8,0.0,0,35,23,real
2025-05-21,T001,P012,Arroz,Despensa,1.35,0,27.8,0.0,0,25,25,real
2025-05-21,T001,P013,Pasta,Despensa,1.15,0,27.8,0.0,0,22,22,real
2025-05-21,T001,P014,Helado,Congelado,2.9,0,27.8,0.0,0,42,24,real
2025-05-21,T001,P015,Pizza congelada,Congelado,3.1,0,27.8,0.0,0,54,37,real
2025-05-21,T002,P001,Leche entera,Lacteos,1.25,0,27.8,0.0,0,49,54,real
2025-05-21,T002,P002,Yogur natural,Lacteos,0.99,1,27.8,0.0,0,22,22,real
2025-05-21,T002,P003,Queso fresco,Lacteos,2.6,0,27.8,0.0,0,22,30,real
2025-05-21,T002,P004,Pan de molde,Panaderia,1.55,0,27.8,0.0,0,59,45,real
2025-05-21,T002,P005,Bolleria,Panaderia,1.8,0,27.8,0.0,0,42,37,real
2025-05-21,T002,P006,Manzanas,Fruta,2.2,0,27.8,0.0,0,45,38,real
2025-05-21,T002,P007,Platanos,Fruta,1.75,1,27.8,0.0,0,71,56,real
2025-05-21,T002,P008,Ensalada preparada,Fresco,2.75,0,27.8,0.0,0,30,19,real
2025-05-21,T002,P009,Agua mineral,Bebidas,0.7,0,27.8,0.0,0,80,60,real
2025-05-21,T002,P010,Refresco cola,Bebidas,1.08,1,27.8,0.0,0,53,69,real
2025-05-21,T002,P011,Cafe molido,Despensa,3.4,0,27.8,0.0,0,31,22,real
2025-05-21,T002,P012,Arroz,Despensa,1.35,0,27.8,0.0,0,32,37,real
2025-05-21,T002,P013,Pasta,Despensa,1.03,1,27.8,0.0,0,41,44,real
2025-05-21,T002,P014,Helado,Congelado,2.9,0,27.8,0.0,0,33,27,real
2025-05-21,T002,P015,Pizza congelada,Congelado,2.79,1,27.8,0.0,0,54,41,real
2025-05-21,T003,P001,Leche entera,Lacteos,1.25,0,27.8,0.0,0,83,73,real
2025-05-21,T003,P002,Yogur natural,Lacteos,1.1,0,27.8,0.0,0,77,48,real
2025-05-21,T003,P003,Queso fresco,Lacteos,2.6,0,27.8,0.0,0,45,33,real
2025-05-21,T003,P004,Pan de molde,Panaderia,1.4,1,27.8,0.0,0,92,94,real
2025-05-21,T003,P005,Bolleria,Panaderia,1.8,0,27.8,0.0,0,55,33,real
2025-05-21,T003,P006,Manzanas,Fruta,2.2,0,27.8,0.0,0,77,45,real
2025-05-21,T003,P007,Platanos,Fruta,1.95,0,27.8,0.0,0,81,61,real
2025-05-21,T003,P008,Ensalada preparada,Fresco,2.75,0,27.8,0.0,0,34,27,real
2025-05-21,T003,P009,Agua mineral,Bebidas,0.7,0,27.8,0.0,0,62,63,real
2025-05-21,T003,P010,Refresco cola,Bebidas,1.2,0,27.8,0.0,0,55,81,real
2025-05-21,T003,P011,Cafe molido,Despensa,3.4,0,27.8,0.0,0,24,25,real
2025-05-21,T003,P012,Arroz,Despensa,1.35,0,27.8,0.0,0,56,51,real
2025-05-21,T003,P013,Pasta,Despensa,1.03,1,27.8,0.0,0,60,62,real
2025-05-21,T003,P014,Helado,Congelado,2.61,1,27.8,0.0,0,42,29,real
2025-05-21,T003,P015,Pizza congelada,Congelado,3.1,0,27.8,0.0,0,55,40,real
2025-05-21,T004,P001,Leche entera,Lacteos,1.25,0,27.8,0.0,0,65,48,real
2025-05-21,T004,P002,Yogur natural,Lacteos,1.1,0,27.8,0.0,0,52,38,real
2025-05-21,T004,P003,Queso fresco,Lacteos,2.34,1,27.8,0.0,0,38,35,real
2025-05-21,T004,P004,Pan de molde,Panaderia,1.55,0,27.8,0.0,0,75,47,real
2025-05-21,T004,P005,Bolleria,Panaderia,1.8,0,27.8,0.0,0,14,14,real
2025-05-21,T004,P006,Manzanas,Fruta,2.2,0,27.8,0.0,0,38,34,real
2025-05-21,T004,P007,Platanos,Fruta,1.95,0,27.8,0.0,0,40,34,real
2025-05-21,T004,P008,Ensalada preparada,Fresco,2.75,0,27.8,0.0,0,30,19,real
2025-05-21,T004,P009,Agua mineral,Bebidas,0.7,0,27.8,0.0,0,71,48,real
2025-05-21,T004,P010,Refresco cola,Bebidas,1.08,1,27.8,0.0,0,92,69,real
2025-05-21,T004,P011,Cafe molido,Despensa,3.4,0,27.8,0.0,0,28,18,real
2025-05-21,T004,P012,Arroz,Despensa,1.35,0,27.8,0.0,0,47,37,real
2025-05-21,T004,P013,Pasta,Despensa,1.03,1,27.8,0.0,0,48,43,real
2025-05-21,T004,P014,Helado,Congelado,2.9,0,27.8,0.0,0,14,14,real
2025-05-21,T004,P015,Pizza congelada,Congelado,3.1,0,27.8,0.0,0,45,34,real
2025-05-21,T005,P001,Leche entera,Lacteos,1.25,0,27.8,0.0,0,60,52,real
2025-05-21,T005,P002,Yogur natural,Lacteos,1.1,0,27.8,0.0,0,56,46,real
2025-05-21,T005,P003,Queso fresco,Lacteos,2.6,0,27.8,0.0,0,30,30,real
2025-05-21,T005,P004,Pan de molde,Panaderia,1.55,0,27.8,0.0,0,58,57,real
2025-05-21,T005,P005,Bolleria,Panaderia,1.8,0,27.8,0.0,0,26,41,real
2025-05-21,T005,P006,Manzanas,Fruta,2.2,0,27.8,0.0,0,57,37,real
2025-05-21,T005,P007,Platanos,Fruta,1.95,0,27.8,0.0,0,61,53,real
2025-05-21,T005,P008,Ensalada preparada,Fresco,2.75,0,27.8,0.0,0,39,27,real
2025-05-21,T005,P009,Agua mineral,Bebidas,0.7,0,27.8,0.0,0,83,62,real
2025-05-21,T005,P010,Refresco cola,Bebidas,1.08,1,27.8,0.0,0,113,86,real
2025-05-21,T005,P011,Cafe molido,Despensa,3.4,0,27.8,0.0,0,33,20,real
2025-05-21,T005,P012,Arroz,Despensa,1.22,1,27.8,0.0,0,70,52,real
2025-05-21,T005,P013,Pasta,Despensa,1.03,1,27.8,0.0,0,71,46,real
2025-05-21,T005,P014,Helado,Congelado,2.9,0,27.8,0.0,0,21,28,real
2025-05-21,T005,P015,Pizza congelada,Congelado,3.1,0,27.8,0.0,0,37,31,real
2025-05-22,T001,P001,Leche entera,Lacteos,1.25,0,24.2,0.0,0,65,59,real
2025-05-22,T001,P002,Yogur natural,Lacteos,1.1,0,24.2,0.0,0,44,44,real
2025-05-22,T001,P003,Queso fresco,Lacteos,2.34,1,24.2,0.0,0,52,38,real
2025-05-22,T001,P004,Pan de molde,Panaderia,1.55,0,24.2,0.0,0,69,63,real
2025-05-22,T001,P005,Bolleria,Panaderia,1.8,0,24.2,0.0,0,34,34,real
2025-05-22,T001,P006,Manzanas,Fruta,1.98,1,24.2,0.0,0,57,52,real
2025-05-22,T001,P007,Platanos,Fruta,1.95,0,24.2,0.0,0,39,63,real
2025-05-22,T001,P008,Ensalada preparada,Fresco,2.75,0,24.2,0.0,0,31,26,real
2025-05-22,T001,P009,Agua mineral,Bebidas,0.63,1,24.2,0.0,0,60,56,real
2025-05-22,T001,P010,Refresco cola,Bebidas,1.2,0,24.2,0.0,0,46,45,real
2025-05-22,T001,P011,Cafe molido,Despensa,3.4,0,24.2,0.0,0,20,22,real
2025-05-22,T001,P012,Arroz,Despensa,1.35,0,24.2,0.0,0,14,14,real
2025-05-22,T001,P013,Pasta,Despensa,1.15,0,24.2,0.0,0,45,44,real
2025-05-22,T001,P014,Helado,Congelado,2.9,0,24.2,0.0,0,35,23,real
2025-05-22,T001,P015,Pizza congelada,Congelado,3.1,0,24.2,0.0,0,28,28,real
2025-05-22,T002,P001,Leche entera,Lacteos,1.25,0,24.2,0.0,0,67,48,real
2025-05-22,T002,P002,Yogur natural,Lacteos,0.99,1,24.2,0.0,0,71,49,real
2025-05-22,T002,P003,Queso fresco,Lacteos,2.6,0,24.2,0.0,0,38,27,real
2025-05-22,T002,P004,Pan de molde,Panaderia,1.55,0,24.2,0.0,0,71,58,real
2025-05-22,T002,P005,Bolleria,Panaderia,1.8,0,24.2,0.0,0,30,32,real
2025-05-22,T002,P006,Manzanas,Fruta,1.98,1,24.2,0.0,0,57,54,real
2025-05-22,T002,P007,Platanos,Fruta,1.95,0,24.2,0.0,0,36,45,real
2025-05-22,T002,P008,Ensalada preparada,Fresco,2.75,0,24.2,0.0,0,20,26,real
2025-05-22,T002,P009,Agua mineral,Bebidas,0.7,0,24.2,0.0,0,46,50,real
2025-05-22,T002,P010,Refresco cola,Bebidas,1.2,0,24.2,0.0,0,64,45,real
2025-05-22,T002,P011,Cafe molido,Despensa,3.4,0,24.2,0.0,0,19,25,real
2025-05-22,T002,P012,Arroz,Despensa,1.22,1,24.2,0.0,0,53,47,real
2025-05-22,T002,P013,Pasta,Despensa,1.15,0,24.2,0.0,0,30,34,real
2025-05-22,T002,P014,Helado,Congelado,2.9,0,24.2,0.0,0,27,17,real
2025-05-22,T002,P015,Pizza congelada,Congelado,3.1,0,24.2,0.0,0,23,26,real
2025-05-22,T003,P001,Leche entera,Lacteos,1.25,0,24.2,0.0,0,36,36,real
2025-05-22,T003,P002,Yogur natural,Lacteos,1.1,0,24.2,0.0,0,66,53,real
2025-05-22,T003,P003,Queso fresco,Lacteos,2.34,1,24.2,0.0,0,37,44,real
2025-05-22,T003,P004,Pan de molde,Panaderia,1.4,1,24.2,0.0,0,74,97,real
2025-05-22,T003,P005,Bolleria,Panaderia,1.8,0,24.2,0.0,0,50,37,real
2025-05-22,T003,P006,Manzanas,Fruta,2.2,0,24.2,0.0,0,75,50,real
2025-05-22,T003,P007,Platanos,Fruta,1.75,1,24.2,0.0,0,54,79,real
2025-05-22,T003,P008,Ensalada preparada,Fresco,2.75,0,24.2,0.0,0,39,35,real
2025-05-22,T003,P009,Agua mineral,Bebidas,0.7,0,24.2,0.0,0,65,59,real
2025-05-22,T003,P010,Refresco cola,Bebidas,1.08,1,24.2,0.0,0,91,72,real
2025-05-22,T003,P011,Cafe molido,Despensa,3.4,0,24.2,0.0,0,31,30,real
2025-05-22,T003,P012,Arroz,Despensa,1.35,0,24.2,0.0,0,76,52,real
2025-05-22,T003,P013,Pasta,Despensa,1.15,0,24.2,0.0,0,44,47,real
2025-05-22,T003,P014,Helado,Congelado,2.61,1,24.2,0.0,0,44,37,real
2025-05-22,T003,P015,Pizza congelada,Congelado,3.1,0,24.2,0.0,0,28,27,real
